주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
PAR-008163,해신동 8,공영,노외,전라북도 군산시 해망로 429 (해망동 ),전라북도 군산시 해망동 1007-1,24,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,전라북도 군산시청,063-454-3812,35.98628238,126.6949149,2022-09-01,4670000,전라북도 군산시
PAR-008164,구 전남슈퍼 뒤,공영,노외,,전라남도 해남군 해남읍 남동리 62,27,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,전라남도 해남군청,061-530-5645,,,2022-05-02,4930000,전라남도 해남군
PAR-008165,구 인산제재소,공영,노외,,전라남도 해남군 해남읍 남외리 3-2,53,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,전라남도 해남군청,061-530-5645,,,2022-05-02,4930000,전라남도 해남군
PAR-008166,버스터미널인근,공영,노외,,전라남도 해남군 해리 458-5,44,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,전라남도 해남군청,061-530-5645,,,2022-05-02,4930000,전라남도 해남군
PAR-008167,남외 공영주차장( 구)영림몰딩,공영,노외,,전라남도 해남군 구교리 360-3,13,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,전라남도 해남군청,061-530-5645,,,2022-05-02,4930000,전라남도 해남군
PAR-008168,읍사무소 옆,공영,노외,,전라남도 해남군 고도리 150-5,35,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,전라남도 해남군청,061-530-5645,,,2022-05-02,4930000,전라남도 해남군
PAR-008169,중앙로주차장,공영,노상,,인천광역시 강화군 강화읍 관청리 1015-1,120,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,15,300,,6000,60000,,,인천광역시 강화군 시설관리공단,032-930-7042,37.746037,126.4869767,2022-04-29,3570000,인천광역시 강화군
PAR-008170,강화역사관주차장,공영,노외,인천 강화군 강화읍 해안동로1366번길 18,인천광역시 강화군 강화읍 갑곳리 1007-1,88,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.736048,126.5142592,2022-04-29,3570000,인천광역시 강화군
PAR-008171,덕진진주차장,공영,노외,인천광역시 강화군 불은면 덕진로 34,인천광역시 강화군 불은면 덕성리 411,45,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.648966,126.5236201,2022-04-29,3570000,인천광역시 강화군
PAR-008172,광성보주차장,공영,노외,,인천광역시 강화군 불은면 덕성리 35-1,75,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.664244,126.5249234,2022-04-29,3570000,인천광역시 강화군
PAR-008173,초지진주차장,공영,노외,인천광역시 강화군 길상면 해안동로 58,인천광역시 강화군 길상면 초지리 1251-308,34,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.6326099,126.5322629,2022-04-29,3570000,인천광역시 강화군
PAR-008174,함허동천주차장,공영,노외,,인천광역시 강화군 화도면 사기리 301-2,285,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.624269,126.3802477,2022-04-29,3570000,인천광역시 강화군
PAR-008175,마니산주차장,공영,노외,,인천광역시 강화군 화도면 상방리 401-1,450,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.63480074,126.4226774,2022-04-29,3570000,인천광역시 강화군
PAR-008176,고인돌주차장,공영,노외,,인천광역시 강화군 하점면 부근리 330-1,80,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.774084,126.4367956,2022-04-29,3570000,인천광역시 강화군
PAR-008177,석포리 선착장주차장,공영,노외,인천광역시 강화군 삼산면 삼산북로 11-1,인천광역시 강화군 삼산면 석포리 511-44,97,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.692933,126.3666379,2022-04-29,3570000,인천광역시 강화군
PAR-008178,풍물시장주차장,공영,노외,인천광역시 강화군 강화읍 중앙로 17-9,인천광역시 강화군 강화읍 갑곳리 849,264,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,15,300,,6000,60000,,,인천광역시 강화군 시설관리공단,032-930-7042,37.741421,126.4928674,2022-04-29,3570000,인천광역시 강화군
PAR-008179,강화종합전시관(구.토산품센터)주차장,공영,노외,,인천광역시 강화군 강화읍 남산리 572-26,78,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.74190934,126.4883684,2022-04-29,3570000,인천광역시 강화군
PAR-008180,남산리(구.풍물시장)주차장,공영,노외,,인천광역시 강화군 강화읍 남산리 572-3,82,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,15,300,,6000,60000,,,인천광역시 강화군 시설관리공단,032-930-7042,37.739364,126.4896322,2022-04-29,3570000,인천광역시 강화군
PAR-008181,강화평화전망대주차장,공영,노외,인천광역시 강화군 양사면 전망대로 797,인천광역시 강화군 양사면 철산리 11-12,71,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.826436,126.4330222,2022-04-29,3570000,인천광역시 강화군
PAR-008182,용흥궁공원주차장,공영,노외,,인천광역시 강화군 강화읍 관청리 405,80,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.74883921,126.4867424,2022-04-29,3570000,인천광역시 강화군
PAR-008183,동막해수욕장주차장,공영,노상,인천광역시 강화군 화도면 해안남로 1481,인천광역시 강화군 화도면 동막리 7-5,68,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.592743,126.4581114,2022-04-29,3570000,인천광역시 강화군
PAR-008184,화문석문화관주차장,공영,노외,인천광역시 강화군 송해면 장정양오길 413,인천광역시 강화군 송해면 양오리 630-3,12,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.748163,126.4827979,2022-04-29,3570000,인천광역시 강화군
PAR-008185,해신동 7,공영,노외,전라북도 군산시 해망로 318 (해망동 ),전라북도 군산시 해망동 1000-227,112,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,전라북도 군산시청,063-454-3812,35.992953,126.704727,2022-09-01,4670000,전라북도 군산시
PAR-008186,관청리주차장,공영,노외,,인천광역시 강화군 강화읍 관청리 523-1,72,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,15,300,,6000,60000,,,인천광역시 강화군 시설관리공단,032-930-7042,37.747746,126.4829846,2022-04-29,3570000,인천광역시 강화군
PAR-008187,신문리주차장,공영,노외,,인천광역시 강화군 강화읍 신문리 230,89,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,15,300,,6000,60000,,,인천광역시 강화군 시설관리공단,032-930-7042,37.746913,126.4820872,2022-04-29,3570000,인천광역시 강화군
PAR-008188,온수리 주차장,공영,노외,,인천광역시 강화군 길상면 온수리 480-7,70,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.641116,126.4891856,2022-04-29,3570000,인천광역시 강화군
PAR-008189,온수리 제2공영주차장,공영,노외,,인천광역시 강화군 길상면 온수리 546-34,56,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.639165,126.4922173,2022-04-29,3570000,인천광역시 강화군
PAR-008190,대룡리공영주차장,공영,노외,인천광역시 강화군 교동면 교동서로 5,인천광역시 강화군 교동면 대룡리 466-19,28,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.782286,126.2788001,2022-04-29,3570000,인천광역시 강화군
PAR-008191,신문리공영주차장,공영,노외,인천광역시 강화군 강화읍 향나무길 20,인천광역시 강화군 강화읍 신문리 596,80,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.7465337,126.4791545,2022-04-29,3570000,인천광역시 강화군
PAR-008192,관청 제2공영주차장,공영,노외,,인천광역시 강화군 강화읍 관청리 813-1,24,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.751513,126.481225,2022-04-29,3570000,인천광역시 강화군
PAR-008193,동막해변 공영주차장,공영,노외,,인천광역시 강화군 화도면 동막리 61-19,94,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.594553,126.455815,2022-04-29,3570000,인천광역시 강화군
PAR-008194,동문안 공영주차장,공영,노외,인천광역시 강화군 강화읍 동문안길40번길 7,인천광역시 강화군 강화읍 관청리 213-1,15,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.74786849,126.4891837,2022-04-29,3570000,인천광역시 강화군
PAR-008195,신문 공영주차장,공영,노외,,인천광역시 강화군 강화읍 신문리 540,26,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.743811,126.480539,2022-04-29,3570000,인천광역시 강화군
PAR-008196,창리 제2공영주차장,공영,노외,,인천광역시 강화군 선원면 창리 606-10,81,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.722351,126.484017,2022-04-29,3570000,인천광역시 강화군
PAR-008197,관청 제1공영주차장,공영,노외,,인천광역시 강화군 강화읍 관청리 931,75,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.751756,126.479978,2022-04-29,3570000,인천광역시 강화군
PAR-008198,갑곳 공영주차장,공영,노외,,인천광역시 강화군 강화읍 갑곳리 462-3,90,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.741713,126.505053,2022-04-29,3570000,인천광역시 강화군
PAR-008199,남문 공영주차장,공영,노외,,인천광역시 강화군 강화읍 신문리 4-1,164,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,600,15,300,,6000,60000,,,인천광역시 강화군 시설관리공단,032-930-7042,37.74508761,126.4864718,2022-04-29,3570000,인천광역시 강화군
PAR-008200,매음 제1공영주차장,공영,노외,,인천광역시 강화군 삼산면 매음리 641-10,151,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 시설관리공단,032-930-7042,37.685405,126.316163,2022-04-29,3570000,인천광역시 강화군
PAR-008201,선원면 창리 제1공영주차장,공영,노외,,인천광역시 강화군 선원면 창리 665-2,175,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 경제교통과,032-930-3355,37.72297541,126.4787526,2022-04-29,3570000,인천광역시 강화군
PAR-008202,강화읍 갑곳 제1공영주차장,공영,노외,,인천광역시 강화군 강화읍 갑곳리 643,119,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 경제교통과,032-930-3355,37.73840542,126.5074697,2022-04-29,3570000,인천광역시 강화군
PAR-008203,강화읍 신문 제1공영주차장,공영,노외,,인천광역시 강화군 강화읍 신문리 509-2,59,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 경제교통과,032-930-3355,37.74236799,126.4800651,2022-04-29,3570000,인천광역시 강화군
PAR-008204,강화읍 갑곳 제2공영주차장,공영,노외,,인천광역시 강화군 강화읍 갑곳리 350-4,34,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 경제교통과,032-930-3355,37.74232092,126.4986252,2022-04-29,3570000,인천광역시 강화군
PAR-008205,양사면 교산리 공영주차장,공영,노외,,인천광역시 강화군 양사면 교산리 860,90,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,60,0,,,,,,,,인천광역시 강화군 경제교통과,032-930-3355,37.74232092,126.4986252,2022-04-29,3570000,인천광역시 강화군
PAR-008206,해신동 3,공영,노외,전라북도 군산시 신흥3길 16 (신흥동 ),전라북도 군산시 신흥동 14-2,18,기타,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,전라북도 군산시청,063-454-3812,35.987538,126.704904,2022-09-01,4670000,전라북도 군산시
PAR-008207,송악산공영주차장,공영,노외,,제주특별자치도 서귀포시 대정읍 상모리 165,15,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.20598643,126.288942,2022-04-25,6520000,제주특별자치도 서귀포시
PAR-008208,남원리 구오일장마당 공영주차장,공영,노외,,제주특별자치도 서귀포시 남원읍 남원리 84-2,37,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-2632,33.27879026,126.721369,2022-04-25,6520000,제주특별자치도 서귀포시
PAR-008209,성산체육관 공영주차장,공영,노외,제주특별자치도 서귀포시 성산읍 일주동로 4024,제주특별자치도 서귀포시 성산읍 오조리 1365-1,152,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4293,33.46674615,126.9045603,2022-04-25,6520000,제주특별자치도 서귀포시
PAR-008210,군민체육관 공영주차장,공영,노외,제주특별자치도 서귀포시 남원읍 태위로 551-27,제주특별자치도 서귀포시 남원읍 남원리 2337-1,52,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4192,33.27740522,126.7033506,2022-04-25,6520000,제주특별자치도 서귀포시
PAR-008211,표선 시가지내 공영주차장,공영,노외,,제주특별자치도 서귀포시 표선면 표선리 634-28,21,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-4482,33.325078,126.833875,2022-04-25,6520000,제주특별자치도 서귀포시
PAR-008212,성산일출봉 주차장,공영,노외,제주특별자치도 서귀포시 성산읍 일출로 284-6,제주특별자치도 서귀포시 성산읍 성산리 114-3,285,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 세계유산문화재부,064-710-7925,33.46260347,126.935333,2022-04-25,6520000,제주특별자치도 서귀포시
PAR-008213,산방산 공영주차장,공영,노외,,제주특별자치도 서귀포시 안덕면 사계리 166-4,28,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-6321,33.236268,126.3125765,2022-04-25,6520000,제주특별자치도 서귀포시
PAR-008214,하모리 삼성의원 앞 공영주차장,공영,노외,,제주특별자치도 서귀포시 대정읍 하모리 841-58,6,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.22033253,126.2531986,2022-04-25,6520000,제주특별자치도 서귀포시
PAR-008215,돔베낭골공영주차장,공영,노외,제주특별자치도 서귀포시 태평로92번길 49,제주특별자치도 서귀포시 호근동 1619,57,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,0,,,,,,,,제주특별자치도 서귀포시청,064-760-3132,33.240168,126.531879,2022-04-25,6520000,제주특별자치도 서귀포시
